,Topic,Count,Name,Representation
79,78,13,78_invasion_collagen_cells_tumor,"['invasion', 'collagen', 'cells', 'tumor', 'lpa', 'ht1080', 'mt1mmp', 'cell', 's1p', 'foundation']"
80,79,13,79_lsp1_cells_ra_solidworks,"['lsp1', 'cells', 'ra', 'solidworks', 'tcell', 'migration', 'mice', 'creo', 'expression', 'vs']"
81,80,13,80_azure_update_vm_rtems,"['azure', 'update', 'vm', 'rtems', 'data', 'the', 'build', 'to', 'source', 'is']"
82,81,13,81_insurance_car_vehicle_company,"['insurance', 'car', 'vehicle', 'company', 'salvage', 'you', 'your', 'coverage', 'policy', 'totaled']"
83,82,12,82_gutters_gutter_owatonna_mankato,"['gutters', 'gutter', 'owatonna', 'mankato', 'ladder', 'trim', 'cleaning', 'home', 'you', 'your']"
84,83,12,83_fireplace_fireplaces_85695_wood,"['fireplace', 'fireplaces', '85695', 'wood', 'insert', 'reviews', 'electric', 'stove', 'spinney', 'burning']"
85,84,12,84_carpet_cleaning_steam_water,"['carpet', 'cleaning', 'steam', 'water', 'clean', 'racing', 'vacuum', 'dry', 'stains', 'you']"
86,85,12,85_brake_brakes_braking_pads,"['brake', 'brakes', 'braking', 'pads', 'fluid', 'rotors', 'rotor', 'altima', 'vehicle', 'caliper']"
87,86,12,86_asphalt_pavement_driveway_crack,"['asphalt', 'pavement', 'driveway', 'crack', 'cracks', 'paving', 'to', 'and', 'the', 'repair']"
88,87,11,87_fluorescent_recessed_room_board,"['fluorescent', 'recessed', 'room', 'board', 'outlet', 'sofa', 'fixture', 'light', 'bathroom', 'rust']"
89,88,11,88_print_jets_cmyk_pattern,"['print', 'jets', 'cmyk', 'pattern', 'calibration', 'files', 'artwork', 'media', 'your', 'images']"
90,89,10,89_motor_hypertension_motors_servo,"['motor', 'hypertension', 'motors', 'servo', 'african', 'americans', 'anchor', 'stepper', 'it', 'rocna']"
