,Topic,Count,Name,Representation
36,35,70,35_cutting_saw_tool_blade,"['cutting', 'saw', 'tool', 'blade', 'cut', 'saws', 'cutoff', 'abrasive', 'milling', 'drill']"
37,36,68,36_machines_wire_metal_manufacturing,"['machines', 'wire', 'metal', 'manufacturing', 'production', 'precision', 'fabrication', 'subcontract', 'cnc', 'steel']"
38,37,67,37_engineering_students_research_university,"['engineering', 'students', 'research', 'university', 'college', 'physics', 'scholarship', 'faculty', 'of', 'program']"
39,38,66,38_roofing_roof_siding_we,"['roofing', 'roof', 'siding', 'we', 'your', 'repair', 'roofs', 'gutter', 'shingles', 'our']"
40,39,66,39_certification_iso_quality_standards,"['certification', 'iso', 'quality', 'standards', 'ieee', 'management', 'requirements', 'society', 'products', 'npps']"
41,40,61,40_bmw_x5_audi_m3,"['bmw', 'x5', 'audi', 'm3', 'm4', 'engine', 'rear', 'driver', 'vehicle', 'front']"
42,41,59,41_term_project_insurance_short,"['term', 'project', 'insurance', 'short', 'management', 'business', 'glock', 'skills', 'and', 'technical']"
43,42,58,42_tree_landscape_lawn_trees,"['tree', 'landscape', 'lawn', 'trees', 'landscaping', 'garden', 'we', 'removal', 'chep', 'our']"
44,43,58,43_cable_connector_connectors_cables,"['cable', 'connector', 'connectors', 'cables', 'taper', 'm12', 'wire', 'male', 'fiber', 'pin']"
45,44,58,44_3d_vr_reality_terrain,"['3d', 'vr', 'reality', 'terrain', 'virtual', 'laser', 'diamond', 'scanner', 'augmented', 'valve']"
46,45,55,45_chimney_fireplace_teat_calf,"['chimney', 'fireplace', 'teat', 'calf', 'appliance', 'oven', 'nipple', 'peach', 'wendt', 'fault']"
47,46,55,46_steel_astm_alloy_health,"['steel', 'astm', 'alloy', 'health', 'stainless', 'titanium', 'grade', 'plate', 'alloys', 'hoodie']"
48,47,55,47_damage_restoration_water_mold,"['damage', 'restoration', 'water', 'mold', 'flood', 'property', 'home', 'emergency', 'your', 'we']"
49,48,52,48_tractor_tractors_kubota_parts,"['tractor', 'tractors', 'kubota', 'parts', 'engine', 'mower', 'machine', 'bucket', 'hydraulic', 'excavator']"
50,49,52,49_drivers_trucking_transportation_truck,"['drivers', 'trucking', 'transportation', 'truck', 'our', 'driver', 'otr', 'we', 'freight', 'palletized']"
51,50,51,50_drawings_autocad_design_autodesk,"['drawings', 'autocad', 'design', 'autodesk', '3d', 'sketch', 'vault', 'cad', 'sketches', 'create']"
52,51,51,51_filter_filters_filtration_dust,"['filter', 'filters', 'filtration', 'dust', 'vacuum', 'air', 'bled', 'aquarium', 'particles', 'high']"
53,52,50,52_stone_granite_natural_carver,"['stone', 'granite', 'natural', 'carver', 'tile', 'porcelain', 'marble', 'sink', 'sandstone', 'tiles']"
54,53,49,53_das_kasein_chemie_download,"['das', 'kasein', 'chemie', 'download', 'und', 'technische', 'what', 'research', 'verwertung', 'request']"
55,54,49,54_camera_templar_knights_marto,"['camera', 'templar', 'knights', 'marto', 'toledo', 'cameras', 'nikon', 'spain', 'image', 'knight']"
56,55,49,55_drywall_recruitment_apply_notification,"['drywall', 'recruitment', 'apply', 'notification', 'candidates', 'invites', 'assistant', 'posts', 'eligible', 'vacancies']"
57,56,49,56_sound_dating_audio_her,"['sound', 'dating', 'audio', 'her', 'acoustics', 'plummer', 'acoustic', 'noise', 'she', 'he']"
58,57,49,57_dumpster_cloud_vdp_dunkirk,"['dumpster', 'cloud', 'vdp', 'dunkirk', 'data', 'azure', 'rental', 'property', 'backup', 'roc']"
59,58,48,58_wherein_hydrogen_compounds_ib,"['wherein', 'hydrogen', 'compounds', 'ib', 'ia', 'formulae', 'r4a', 'r1', 'r4b', 'r2a']"
60,59,47,59_home_smart_alarm_security,"['home', 'smart', 'alarm', 'security', 'vivint', 'control', 'system', 'automation', 'your', 'alert']"
61,60,47,60_tv_satellite_dish_radio,"['tv', 'satellite', 'dish', 'radio', 'tda7266', 'gu5', 'channels', 'intrigue', 'cdn', 'you']"
62,61,47,61_garage_door_gate_doors,"['garage', 'door', 'gate', 'doors', 'gates', 'motor', 'repair', 'openers', 'repairs', 'installations']"
63,62,46,62_eb5_highway_investors_speed,"['eb5', 'highway', 'investors', 'speed', 'limit', 'traffic', 'mph', 'uscis', 'road', 'ptc']"
64,63,46,63_lens_leica_landing_canon,"['lens', 'leica', 'landing', 'canon', 'lenses', 'larp', 'eos', 'zoom', 'page', 'camera']"
65,64,46,64_telescope_optical_thermal_garcinia,"['telescope', 'optical', 'thermal', 'garcinia', 'infrared', 'camera', 'cambogia', 'hgh', 'imaging', 'fat']"
66,65,46,65_mercedesbenz_mercedes_amg_car,"['mercedesbenz', 'mercedes', 'amg', 'car', 'new', 'luxury', 'cars', 'eclass', 'its', 'gclass']"
67,66,46,66_storage_crates_shelf_timber,"['storage', 'crates', 'shelf', 'timber', 'shelves', 'specialties', 'crate', 'casters', 'trolley', 'your']"
68,67,43,67_race_racing_rally_will,"['race', 'racing', 'rally', 'will', 'cars', 'club', 'caffeine', 'track', 'intercom', 'registration']"
69,68,43,68_mining_gold_mine_coal,"['mining', 'gold', 'mine', 'coal', 'mines', 'africa', 'mineral', 'copper', 'bloemfontein', 'ore']"
70,69,42,69_sap_business_cloud_data,"['sap', 'business', 'cloud', 'data', 'management', 'support', 'solution', 'erp', 'software', 'service']"
71,70,41,70_welding_welders_vigrx_sweepstakes,"['welding', 'welders', 'vigrx', 'sweepstakes', 'esab', 'weld', 'bad', 'fabrication', 'not', 'tig']"
72,71,41,71_birth_screws_head_fastener,"['birth', 'screws', 'head', 'fastener', 'fasteners', 'lifting', 'anchor', 'we', 'tub', 'bolt']"
73,72,40,72_electricity_energy_texas_electric,"['electricity', 'energy', 'texas', 'electric', 'houston', 'rates', 'tariff', 'plans', 'power', 'kwh']"
74,73,39,73_ups_power_batteries_ssac,"['ups', 'power', 'batteries', 'ssac', 'ah', 'veolia', 'singletrail', 'feldkirch', 'transformers', 'tnp500b']"
75,74,39,74_lubricants_blake_oil_blakes,"['lubricants', 'blake', 'oil', 'blakes', 'fluid', 'lubricant', 'oils', 'lxe', 'additives', 'viscosity']"
76,75,38,75_wireless_wifi_blood_hypertension,"['wireless', 'wifi', 'blood', 'hypertension', 'windows', 'pressure', 'network', '80211', 'devices', 'diabetes']"
77,76,38,76_weighing_strain_weight_test,"['weighing', 'strain', 'weight', 'test', 'weigh', 'weigher', 'scale', 'testing', 'gauge', 'fatigue']"
78,77,38,77_vape_vaping_mod_atomizer,"['vape', 'vaping', 'mod', 'atomizer', 'vaporizer', 'smoking', 'kit', 'coil', 'vapor', 'airflow']"
79,78,37,78_battery_batteries_bosch_lithium,"['battery', 'batteries', 'bosch', 'lithium', 'h7n9', 'yuasa', 'power', 'agm', 'vrla', 'pack']"
80,79,37,79_signs_sign_signage_logo,"['signs', 'sign', 'signage', 'logo', 'stickers', 'graphics', 'our', 'foolcontrol', 'onerun', 'printing']"
81,80,37,80_bathtub_shower_tub_bathroom,"['bathtub', 'shower', 'tub', 'bathroom', 'tubs', 'faucet', 'lafayette', 'bathtubs', 'cayman', 'marriage']"
82,81,36,81_voltage_output_current_power,"['voltage', 'output', 'current', 'power', 'switching', 'pin', 'input', 'device', 'gate', 'contactors']"
83,82,36,82_grinding_abrasive_corrugated_machine,"['grinding', 'abrasive', 'corrugated', 'machine', 'wheels', 'carbide', 'roll', 'wheel', 'thomas', 'workpieces']"
84,83,36,83_repulse_destroyers_hours_was,"['repulse', 'destroyers', 'hours', 'was', 'convoy', 'sailed', 'ship', 'scapa', 'ships', 'she']"
85,84,36,84_rope_wire_cable_stepform,"['rope', 'wire', 'cable', 'stepform', 'ados', 'canadian', 'ropes', 'cyberxlink', 'yalding', 'ordnance']"
86,85,36,85_pool_drain_grates_beer,"['pool', 'drain', 'grates', 'beer', 'swimming', 'grate', 'pools', 'grating', 'drainage', 'covers']"
87,86,35,86_video_camera_cameras_cctv,"['video', 'camera', 'cameras', 'cctv', 'security', 'recording', 'blink', 'surveillance', 'dvrs', 'arlo']"
88,87,35,87_market_report_gxy_galaxy,"['market', 'report', 'gxy', 'galaxy', 'chart', 'global', 'analysis', 'toys', 'industry', 'beach']"
89,88,34,88_fan_cooling_fax_predator,"['fan', 'cooling', 'fax', 'predator', 'fans', 'my', 'print', 'epson', 'product', 'ekxlc']"
90,89,34,89_tape_adhesive_foam_polyethylene,"['tape', 'adhesive', 'foam', 'polyethylene', 'sided', 'yds', 'conforms', 'formulated', 'rubber', 'indoor']"
91,90,34,90_college_diesel_mechanics_engineering,"['college', 'diesel', 'mechanics', 'engineering', 'education', 'community', 'mechanic', 'university', 'salary', 'degree']"
92,91,33,91_mobile_app_android_ios,"['mobile', 'app', 'android', 'ios', 'apps', 'developers', 'application', 'development', 'polytechnic', 'quardev']"
93,92,33,92_maritime_vessels_marine_vessel,"['maritime', 'vessels', 'marine', 'vessel', 'ship', 'ships', 'shipping', 'cargo', 'continuare', 'offshore']"
94,93,32,93_tnc_conference_roleplay_aeries,"['tnc', 'conference', 'roleplay', 'aeries', 'will', 'convention', 'shares', 'transhumanist', 'alma', 'event']"
95,94,32,94_pearl_coating_paint_coatings,"['pearl', 'coating', 'paint', 'coatings', 'masterbatch', 'pigments', 'color', 'colors', 'pigment', 'myambutol']"
96,95,32,95_our_products_music_we,"['our', 'products', 'music', 'we', 'tonon', 'customers', 'product', 'design', 'brand', 'allsign']"
97,96,31,96_robotics_robot_robots_robocup,"['robotics', 'robot', 'robots', 'robocup', 'robotic', 'phd', 'vision', 'pc', 'via', 'humanoid']"
98,97,31,97_painting_paint_paints_painters,"['painting', 'paint', 'paints', 'painters', 'brighto', 'decorating', 'sparland', 'rms', 'jarod', 'interior']"
99,98,31,98_network_switch_poe_ethernet,"['network', 'switch', 'poe', 'ethernet', 'gigabit', 'ports', 'port', 'dgs1510', 'gs42108p2t2s', 'cabinet']"
100,99,31,99_pt_indonesia_aydeniz_pp,"['pt', 'indonesia', 'aydeniz', 'pp', 'warehouse', 'poland', 'mining', 'company', 'krakow', 'companies']"
101,100,31,100_driving_cpc_drivers_training,"['driving', 'cpc', 'drivers', 'training', 'road', 'driver', 'test', 'pain', 'lessons', 'defence']"
102,101,31,101_turf_grass_pitch_artificial,"['turf', 'grass', 'pitch', 'artificial', 'surfacing', 'synthetic', 'sports', 'football', 'pitches', 'muga']"
103,102,30,102_navoricom_astronomical_nikolaev_adi,"['navoricom', 'astronomical', 'nikolaev', 'adi', 'observatory', 'our', 'we', 'lisbon', 'luxury', 'customers']"
104,103,30,103_corvette_camaro_chevrolet_zr1,"['corvette', 'camaro', 'chevrolet', 'zr1', 'v8', 'car', 'malibu', 'chevy', 'coupe', 'horsepower']"
105,104,30,104_issued_release_3d_plm,"['issued', 'release', '3d', 'plm', 'by', 'cimdata', 'printing', 'aras', 'announced', 'stratasys']"
106,105,29,105_methods_algorithms_mathematical_dynamics,"['methods', 'algorithms', 'mathematical', 'dynamics', 'numerical', 'systems', 'research', 'optimization', 'analysis', 'computational']"
107,106,29,106_maps_directions_contacted_map,"['maps', 'directions', 'contacted', 'map', 'directionsfor', 'reviews', 'pricing', 'address', 'phone', 'view']"
108,107,29,107_gps_tracking_activex_honda,"['gps', 'tracking', 'activex', 'honda', 'device', '7238b', 'car', 'system', 'vehicle', 'controls']"
109,108,28,108_exhibition_nba_sports_fair,"['exhibition', 'nba', 'sports', 'fair', 'morison', 'draft', 'exhibitors', 'trade', 'visitors', 'international']"
110,109,28,109_porsche_911_turbo_cards,"['porsche', '911', 'turbo', 'cards', 'comc', 'carrera', 'gt3', 'car', 'spider', 'pista']"
111,110,27,110_chemours_refrigerant_freon_viagra,"['chemours', 'refrigerant', 'freon', 'viagra', '100mg', 'pfizer', 'r22', 'r134a', 'refrigerants', 'usa']"
112,111,27,111_text_photoshop_chemicals_chemical,"['text', 'photoshop', 'chemicals', 'chemical', 'republican', 'action', 'actions', 'products', 'texts', 'robertz']"
113,112,27,112_heating_heat_radiant_daikin,"['heating', 'heat', 'radiant', 'daikin', 'floor', 'cooling', 'air', 'comfort', 'systems', 'dhaulagiri']"
114,113,27,113_boiler_boilers_heating_biomass,"['boiler', 'boilers', 'heating', 'biomass', 'lpg', 'gas', 'vaillant', 'commercial', 'lambeth', 'engineers']"
115,114,27,114_laser_lasers_kvant_bus,"['laser', 'lasers', 'kvant', 'bus', 'buses', 'nagoor', 'chittoor', 'allagadda', 'thondi', 'andhra']"
116,115,27,115_cramers_easter_brunch_ptvx415nz,"['cramers', 'easter', 'brunch', 'ptvx415nz', 'projector', 'gallery', 'sunday', 'purchaser', '619', 'brightness']"
117,116,27,116_hose_astm_barbs_joomla,"['hose', 'astm', 'barbs', 'joomla', 'nut', 'nsf', 'use', 'pipe', 'fda', 'grade']"
118,117,27,117_plastic_injection_plastics_component,"['plastic', 'injection', 'plastics', 'component', 'index', 'qftest', 'isc', 'subitem', 'molding', 'custom']"
119,118,26,118_towing_tow_plano_truck,"['towing', 'tow', 'plano', 'truck', 'roadside', 'flatbed', 'vehicle', 'among', 'cars', 'assistance']"
120,119,26,119_maintenance_equipment_engineer_electrical,"['maintenance', 'equipment', 'engineer', 'electrical', 'coordinator', 'aircraft', 'technician', 'work', 'preston', 'service']"
121,120,25,120_delta_furniture_learn_hangar,"['delta', 'furniture', 'learn', 'hangar', 'chart', 'airplane', 'chairs', 'tables', 'room', 'proestou']"
122,121,25,121_voip_voice_telephone_sip,"['voip', 'voice', 'telephone', 'sip', 'kings', 'phone', 'call', 'set', 'mm', 'ip']"
123,122,25,122_antenna_arch_measurement_bay,"['antenna', 'arch', 'measurement', 'bay', 'shamels', 'farfield', 'foreclosure', 'nearfield', 'amta', 'cylindrical']"
124,123,25,123_roof_tiny_steel_houchin,"['roof', 'tiny', 'steel', 'houchin', 'truss', 'concrete', 'metal', 'arenas', 'buildings', 'probate']"
125,124,24,124_drone_turkish_airlines_aerial,"['drone', 'turkish', 'airlines', 'aerial', 'eating', 'mavic', 'camera', 'flight', 'fly', 'healthy']"
126,125,24,125_valve_backup_valves_acronis,"['valve', 'backup', 'valves', 'acronis', 'rowing', 'bootable', 'pushbutton', 'kids', 'fails', 'vault']"
127,126,24,126_trailers_trailer_uhaul_rental,"['trailers', 'trailer', 'uhaul', 'rental', 'camper', 'cargo', 'utility', 'rv', 'towing', 'tow']"
128,127,24,127_multipath_converse_nornet_network,"['multipath', 'converse', 'nornet', 'network', 'mptcp', 'testbed', 'tcp', 'paths', 'sctp', 'protocol']"
129,128,23,128_biometric_tricubes_rfid_sekure2,"['biometric', 'tricubes', 'rfid', 'sekure2', 'card', 'nfc', 'astm', 'attendance', 'reader', 'authentication']"
130,129,23,129_fbi_virus_computer_moneypak,"['fbi', 'virus', 'computer', 'moneypak', 'scam', 'locked', 'message', 'awning', 'tent', 'blocked']"
131,130,23,130_tire_tires_alignment_tyres,"['tire', 'tires', 'alignment', 'tyres', 'vehicle', 'tyre', 'vehicles', 'perkins', 'auto', 'automotive']"
132,131,23,131_turkish_exporters_tabletops_solar,"['turkish', 'exporters', 'tabletops', 'solar', 'ceramic', 'laboratory', 'heating', 'cupboards', 'shuttle', 'products']"
133,132,23,132_eyeliner_brush_my_lash,"['eyeliner', 'brush', 'my', 'lash', 'wood', 'movie', 'liner', 'bema', 'design', 'interior']"
134,133,22,133_repair_laptop_15r_warranty,"['repair', 'laptop', '15r', 'warranty', 'htc', 'keyboard', 'repairs', 'hp', 'service', 'your']"
135,134,22,134_conveyor_conveyors_belt_mkv,"['conveyor', 'conveyors', 'belt', 'mkv', 'dumper', 'belts', 'belting', 'cancer', 'pulleys', 'bladder']"
136,135,22,135_concrete_batching_asphalt_mixing,"['concrete', 'batching', 'asphalt', 'mixing', 'plant', 'mixer', 'mix', 'screw', 'silo', 'cement']"
137,136,22,136_jeep_cherokee_grand_kn,"['jeep', 'cherokee', 'grand', 'kn', 'wrangler', 'v8', 'engine', 'intake', 'wk2', 'horsepower']"
138,137,22,137_biofuels_carbon_hut_energy,"['biofuels', 'carbon', 'hut', 'energy', 'biodiesel', 'emissions', 'climate', 'biogas', 'project', 'glasgow']"
139,138,22,138_juneau_icefield_download_1949,"['juneau', 'icefield', 'download', '1949', '1958a', 'research', 'privacy', 'project', 'retrospective', 'library']"
140,139,22,139_marriage_opinion_court_but,"['marriage', 'opinion', 'court', 'but', 'not', 'some', 'rights', 'justice', 'dissent', 'here']"
141,140,21,140_motors_motor_skc7000_skc6000,"['motors', 'motor', 'skc7000', 'skc6000', 'series', 'maximum', 'platform', 'dc', 'motion', 'leoni']"
142,141,21,141_loan_geologie_mineralogie_lagerstttenlehre,"['loan', 'geologie', 'mineralogie', 'lagerstttenlehre', 'und', 'finance', 'eine', 'online', 'loans', 'einfhrung']"
143,142,21,142_import_hs_export_data,"['import', 'hs', 'export', 'data', 'statistical', 'exports', 'imports', 'quantity', 'country', 'code']"
144,143,21,143_gis_map_navcad_data,"['gis', 'map', 'navcad', 'data', 'mapping', 'openstreetmap', 'prediction', 'geographic', 'propeller', 'koenigsegg']"
145,144,21,144_volkswagen_vw_beetle_golf,"['volkswagen', 'vw', 'beetle', 'golf', 'jetta', 'toll', 'gti', 'rline', 'trb', 'sta']"
146,145,21,145_durango_traverse_chevrolet_silverado,"['durango', 'traverse', 'chevrolet', 'silverado', 'rear', 'gmc', 'lincoln', 'chevy', 'v6', 'ram']"
147,146,21,146_cutting_laser_engraving_machine,"['cutting', 'laser', 'engraving', 'machine', 'metal', 'plasma', 'cnc', 'waterjet', 'fiber', 'cut']"
148,147,21,147_pallet_racking_pallets_racks,"['pallet', 'racking', 'pallets', 'racks', 'rack', 'storage', 'beam', 'beams', 'forklift', 'toucans']"
149,148,21,148_energy_electricity_greg_he,"['energy', 'electricity', 'greg', 'he', 'renewable', 'him', 'tyler', 'sdforum', 'was', 'me']"
150,149,21,149_fiber_cable_optic_drums,"['fiber', 'cable', 'optic', 'drums', 'optical', 'sheath', 'outdoor', 'ftth', 'fumigated', 'buyersrequest']"
151,150,20,150_students_course_degree_computer,"['students', 'course', 'degree', 'computer', 'engineering', 'program', 'department', 'science', 'software', 'mobile']"
152,151,20,151_board_flexifoil_blurr_arak,"['board', 'flexifoil', 'blurr', 'arak', 'foil', 'kite', 'naish', 'glider', 'tail', 'ugly']"
153,152,20,152_lift_ladder_sofi_nhs,"['lift', 'ladder', 'sofi', 'nhs', 'ascendant', 'lifts', 'casework', 'recruit', 'wagga', 'autogenous']"
154,153,20,153_insurance_mutual_coverage_liability,"['insurance', 'mutual', 'coverage', 'liability', 'liberty', 'broker', 'business', 'commercial', 'policy', 'casualty']"
155,154,20,154_golf_aj_na_sa,"['golf', 'aj', 'na', 'sa', 'si', 'ste', 'ktor', 'balloon', 'inflatable', 'je']"
156,155,20,155_fence_fencing_wapcos_harvey,"['fence', 'fencing', 'wapcos', 'harvey', 'fences', 'climate', 'gates', 'we', 'post', 'ca']"
157,156,19,156_ruland_rohs2_coupling_disc,"['ruland', 'rohs2', 'coupling', 'disc', 'marlborough', 'zerobacklash', 'od', 'proprietary', 'machined', 'speeds']"
158,157,19,157_ampoule_ampoules_filling_temperature,"['ampoule', 'ampoules', 'filling', 'temperature', 'steam', 'pressure', 'injection', 'ikv', 'control', 'wittmann']"
159,158,19,158_hunter_horse_rider_amateur,"['hunter', 'horse', 'rider', 'amateur', 'jumper', 'ushja', 'adult', 'usef', 'heel', 'section']"
160,159,19,159_training_courses_traceability_labor,"['training', 'courses', 'traceability', 'labor', 'employees', 'piecerate', 'program', 'ducat', 'trustcare', 'employee']"
161,160,19,160_gloves_glove_disposable_safety,"['gloves', 'glove', 'disposable', 'safety', 'worn', 'couture', 'necklace', 'diy', 'surgical', 'hand']"
162,161,19,161_network_data_networks_vending,"['network', 'data', 'networks', 'vending', 'landings', 'monument', 'networking', 'smartdc', 'guillaumat', 'memorial']"
163,162,18,162_video_4k_h265_encoder,"['video', '4k', 'h265', 'encoder', 'prores', 'cinec', 'blackmagic', 'hd', 'duplicator', 'arri']"
164,163,18,163_flotation_gold_sand_mining,"['flotation', 'gold', 'sand', 'mining', 'dust', 'agitator', 'ore', 'classifier', 'spiral', 'silica']"
165,164,18,164_logmein_scanner_ms650_barcode,"['logmein', 'scanner', 'ms650', 'barcode', 'wireless', 'users', 'chromebase', 'ms652', 'barcodes', 'app']"
166,165,18,165_procurement_purchasing_supply_chain,"['procurement', 'purchasing', 'supply', 'chain', 'wetzstein', 'sourcing', 'savings', 'management', 'operations', 'supplier']"
167,166,18,166_jaguar_rencontre_car_his,"['jaguar', 'rencontre', 'car', 'his', 'xe', 'read', 'breast', 'xf', 'xjs', 'atr']"
168,167,18,167_raised_garden_bed_furniture,"['raised', 'garden', 'bed', 'furniture', 'patio', 'kits', 'sets', 'unfinished', 'cabinets', 'greenhouse']"
169,168,18,168_radio_amateur_nws_contest,"['radio', 'amateur', 'nws', 'contest', 'ares', 'simulcast', 'ferry', 'repeater', 'skywarn', 'net']"
170,169,17,169_rass_consulate_project_anil,"['rass', 'consulate', 'project', 'anil', 'hong', 'kong', 'taiwan', 'management', 'consular', 'pmc']"
171,170,17,170_ore_gold_iron_mining,"['ore', 'gold', 'iron', 'mining', 'copper', 'mine', 'equipment', 'processing', 'ores', 'concentrate']"
172,171,17,171_tesla_electric_fha_model,"['tesla', 'electric', 'fha', 'model', 'hybrid', 'car', 'suv', 'battery', 'miles', 'engine']"
173,172,17,172_pvm_storage_eternus_fujitsu,"['pvm', 'storage', 'eternus', 'fujitsu', 'datacore', 'timesten', 'nexenta', 'distributed', 'data', 'vm']"
174,173,17,173_microphone_omnidirectional_mic_pyle,"['microphone', 'omnidirectional', 'mic', 'pyle', 'pinmic', 'boom', 'mic5247', 'capsule', 'ear', 'microphones']"
175,174,17,174_volvo_preowned_jose_cars,"['volvo', 'preowned', 'jose', 'cars', 'autonation', 'san', 'construction', 'tyres', 'winter', 'toyota']"
176,175,17,175_patent_bschools_invention_survey,"['patent', 'bschools', 'invention', 'survey', 'perception', 'research', 'blizzard', 'cent', 'factual', 'mitacs']"
177,176,17,176_knife_knives_blade_emerson,"['knife', 'knives', 'blade', 'emerson', 'steel', 'tanto', 'cpm', 'carbides', 'blades', 'edge']"
