,Topic,Count,Name,Representation
47,46,54,46_patterns_wall_illustrations_designs,"['patterns', 'wall', 'illustrations', 'designs', 'stickers', 'full', 'colour', 'coloring', 'clear', 'size']"
48,47,52,47_maori_lgnz_palette_wardsconstituencies,"['maori', 'lgnz', 'palette', 'wardsconstituencies', 'local', 'polls', 'lea', 'government', 'lgnzs', 'electors']"
49,48,51,48_jersey_graphics_mariners_spartans,"['jersey', 'graphics', 'mariners', 'spartans', 'michigan', 'nike', 'state', 'seattle', 'povse', 'jaguars']"
50,49,50,49_services_managed_your_photo,"['services', 'managed', 'your', 'photo', 'philadelphia', 'photography', 'you', 'snap', 'marketing', 'support']"
51,50,49,50_indian_sex_chat_my,"['indian', 'sex', 'chat', 'my', 'im', 'live', 'turnsoff', 'ons', 'hairs', 'kinks']"
52,51,48,51_wallpapers_wallpaper_desktop_hd,"['wallpapers', 'wallpaper', 'desktop', 'hd', 'download', 'kiss', 'resolution', 'messi', 'images', 'screen']"
53,52,48,52_cash_points_atm_life,"['cash', 'points', 'atm', 'life', 'to', 'cashpoint', 'dispenses', 'in', 'cashpoints', 'of']"
54,53,48,53_rug_rugs_carpet_furniture,"['rug', 'rugs', 'carpet', 'furniture', 'furnishings', 'wool', 'vegan', 'area', 'handtufted', 'ivory']"
55,54,47,54_drawer_drawers_furniture_desk,"['drawer', 'drawers', 'furniture', 'desk', 'nightstand', 'storage', 'dresser', 'bookcase', 'pulls', 'table']"
56,55,46,55_pdf_file_description_short,"['pdf', 'file', 'description', 'short', 'because', 'no', 'manual', 'this', 'edition', 'answers']"
57,56,46,56_titanium_grout_ingots_miamidade,"['titanium', 'grout', 'ingots', 'miamidade', 'tile', 'slabs', 'fl', 'of', 'the', 'cleaning']"
58,57,45,57_his_anime_he_story,"['his', 'anime', 'he', 'story', 'of', 'him', 'her', 'that', 'is', 'struggles']"
59,58,44,58_am_im_me_my,"['am', 'im', 'me', 'my', 'love', 'looking', 'life', 'like', 'man', 'who']"
60,59,43,59_chat_sex_cams_cam,"['chat', 'sex', 'cams', 'cam', 'live', 'girls', 'free', 'webcam', 'chatting', 'you']"
61,60,42,60_price_rollbacks_bid_walmart,"['price', 'rollbacks', 'bid', 'walmart', 'info', 'check', '2020', 'lila', 'auction', 'monk']"
62,61,41,61_mug_tea_cup_limoges,"['mug', 'tea', 'cup', 'limoges', 'personalisation', 'gift', 'box', 'galactica', 'handpainted', 'light']"
63,62,39,62_sex_im_my_me,"['sex', 'im', 'my', 'me', 'chat', 'live', 'webcam', 'cock', 'mature', 'fetish']"
64,63,39,63_valentine_valentines_day_gift,"['valentine', 'valentines', 'day', 'gift', 'gifts', 'haven', 'ct', 'invitations', 'birthday', 'card']"
65,64,38,64_team_file_wheel_the,"['team', 'file', 'wheel', 'the', 'model', 'of', 'robert', 'arena', 'his', 'files']"
66,65,37,65_blanket_70cm_stamp_baby,"['blanket', '70cm', 'stamp', 'baby', 'wrap', 'gift', 'swaddle', 'crib', 'newborn', 'inking']"
67,66,37,66_card_cards_envelope_send,"['card', 'cards', 'envelope', 'send', 'gift', 'wrapping', 'personalised', 'greeting', 'requiredyes', 'stamp']"
68,67,37,67_earnings_doll_dolls_quarterly,"['earnings', 'doll', 'dolls', 'quarterly', 'november', 'analysts', 'market', '14th', 'wednesday', 'closes']"
69,68,36,68_wig_hair_wigs_lace,"['wig', 'hair', 'wigs', 'lace', 'looks', 'you', 'look', 'it', 'was', 'this']"
70,69,35,69_porn_tube_videos_sex,"['porn', 'tube', 'videos', 'sex', 'video', 'milf', 'adult', 'you', 'amateur', 'clips']"
71,70,33,70_ente_madhavikutty_katha_book,"['ente', 'madhavikutty', 'katha', 'book', 'tamil', 'pdf', 'download', 'kadha', 'masood', 'anwar']"
72,71,33,71_tea_was_food_christmas,"['tea', 'was', 'food', 'christmas', 'teas', 'sandwiches', 'were', 'scones', 'tranquility', 'we']"
73,72,32,72_hack_tool_generator_game,"['hack', 'tool', 'generator', 'game', 'adventurequest', 'diamonds', 'android', 'ztokens', 'cheat', 'free']"
74,73,32,73_toys_toy_lego_primary,"['toys', 'toy', 'lego', 'primary', 'subject', 'psych', 'developing', 'shop', 'science', 'for']"
75,74,32,74_bra_gossard_gossards_lace,"['bra', 'gossard', 'gossards', 'lace', 'absorber', 'panty', 'swimwear', 'sports', 'shock', 'sheer']"
76,75,31,75_essay_paper_write_writing,"['essay', 'paper', 'write', 'writing', 'my', 'people', 'essays', 'do', 'buy', 'help']"
77,76,30,76_toy_puppet_dog_stuffed,"['toy', 'puppet', 'dog', 'stuffed', 'beco', 'bear', 'folkmanis', 'plush', 'movable', 'animals']"
78,77,30,77_fathers_printable_day_dad,"['fathers', 'printable', 'day', 'dad', 'father', 'cards', 'calendar', 'free', 'gift', 'your']"
79,78,29,78_pen_markers_nib_tip,"['pen', 'markers', 'nib', 'tip', 'ink', 'hudson', 'fountain', 'nibs', 'fine', 'colors']"
80,79,29,79_gift_cards_amazoncouk_gifts,"['gift', 'cards', 'amazoncouk', 'gifts', 'cape', 'christmas', 'for', 'you', 'giveaway', 'and']"
81,80,27,80_viewed_visitorinterior_posted_june,"['viewed', 'visitorinterior', 'posted', 'june', 'site', 'over', 'by', 'de', 'more', 'lubkinet']"
82,81,25,81_looking_am_im_me,"['looking', 'am', 'im', 'me', 'sex', 'women', 'woman', 'my', 'married', 'seeking']"
83,82,25,82_iphone_case_her_his,"['iphone', 'case', 'her', 'his', 'phone', 'galaxy', 'he', 'enoch', '47', 'she']"
84,83,24,83_mythology_dental_jinn_goddess,"['mythology', 'dental', 'jinn', 'goddess', 'worldcat', 'libraries', 'gods', 'editions', 'moorhead', 'cobham']"
85,84,23,84_baseball_cards_citizenship_trump,"['baseball', 'cards', 'citizenship', 'trump', 'birthright', 'topps', 'executive', 'gd', 'be', 'the']"
86,85,23,85_magic_magician_show_parties,"['magic', 'magician', 'show', 'parties', 'event', 'comedy', 'razamatazz', 'magicians', 'entertainment', 'party']"
87,86,22,86_website_photoshop_project_expert,"['website', 'photoshop', 'project', 'expert', 'angela', 'css', 'html', 'angelahi', 'buget', 'or3']"
88,87,22,87_printer_children_how_the,"['printer', 'children', 'how', 'the', 'book', 'they', 'samsung', 'animals', 'is', 'and']"
89,88,22,88_voicescom_paypal_project_payment,"['voicescom', 'paypal', 'project', 'payment', 'invite', 'pay', 'simply', 'surepay', 'voip', 'escrow']"
90,89,22,89_costume_halloween_costumes_amistad,"['costume', 'halloween', 'costumes', 'amistad', 'persico', 'alexandalexacom', 'alexa', 'coupon', 'codes', 'said']"
91,90,21,90_games_ebay_game_mario,"['games', 'ebay', 'game', 'mario', 'console', 'nes', 'auction', 'boxed', 'snes', 'nintendo']"
92,91,21,91_tie_widest_silk_tisto,"['tie', 'widest', 'silk', 'tisto', 'bow', 'skinny', 'tip', 'knot', 'blue', 'asia']"
93,92,21,92_viagra_ebony_sex_patent,"['viagra', 'ebony', 'sex', 'patent', 'cam', 'my', 'zealand', 'chat', 'im', 'me']"
94,93,20,93_og_er_som_de,"['og', 'er', 'som', 'de', 'om', 'na', 'en', 'mellom', 'lidenskap', 'zijn']"
95,94,20,94_bra_bras_straps_cups,"['bra', 'bras', 'straps', 'cups', 'adjustable', 'lace', 'lingerie', 'axami', 'bust', 'cup']"
96,95,20,95_hallmark_ornaments_birthday_ornament,"['hallmark', 'ornaments', 'birthday', 'ornament', 'ccsp', 'party', 'isc2', 'gift', 'cbk', 'monthly']"
97,96,20,96_viewed_visitorinterior_posted_june,"['viewed', 'visitorinterior', 'posted', 'june', 'site', 'over', 'by', 'de', 'more', 'nozomstorecom']"
98,97,19,97_cardigan_cotton_front_permafrost,"['cardigan', 'cotton', 'front', 'permafrost', 'methane', 'sleeves', 'knitted', 'candidatus', 'armani', 'sweater']"
99,98,19,98_wedding_videographer_shalimar_videographers,"['wedding', 'videographer', 'shalimar', 'videographers', 'photography', 'videography', 'ode', 'fl', 'we', 'emma']"
100,99,18,99_but_that_the_its,"['but', 'that', 'the', 'its', 'his', 'to', 'of', 'we', 'it', 'in']"
101,100,18,100_passwords_discount_get_membership,"['passwords', 'discount', 'get', 'membership', 'membershipor', 'hidef', 'bitvisit', 'porn', 'above', 'treat']"
102,101,18,101_bottle_sarees_whisky_70cl,"['bottle', 'sarees', 'whisky', '70cl', '1l', 'salwar', 'indian', 'rs', 'georgette', 'suits']"
103,102,18,102_belt_buckle_leather_belts,"['belt', 'buckle', 'leather', 'belts', 'davidson', 'ohio', 'prada', 'colour', 'berrien', 'john']"
104,103,17,103_furniture_louvre_lawrence_cabinet,"['furniture', 'louvre', 'lawrence', 'cabinet', 'ma', 'stock', 'tall', 'collection', 'gallery', 'picture']"
105,104,17,104_view_imagined_regional_communities,"['view', 'imagined', 'regional', 'communities', 'sovereignty', 'pequenas', 'integration', 'invenes', 'lobdell', 'his']"
106,105,17,105_football_shirt_fc_madrid,"['football', 'shirt', 'fc', 'madrid', 'shirts', 'manchester', 'soccer', 'celtic', 'team', 'clubs']"
107,106,17,106_cane_blade_rifle_larp,"['cane', 'blade', 'rifle', 'larp', 'northumberland', 'foam', 'steel', 'axe', 'handle', 'canes']"
108,107,17,107_saree_zari_blouse_sarees,"['saree', 'zari', 'blouse', 'sarees', 'unstitched', 'pallu', 'border', 'lehenga', 'silk', 'choli']"
109,108,17,108_entry_httpimagesfanaticscomlf_guidelines_processed,"['entry', 'httpimagesfanaticscomlf', 'guidelines', 'processed', 'customize', 'false', 'entered', 'unable', 'please', 'names']"
110,109,16,109_bed_headboard_bunk_mattress,"['bed', 'headboard', 'bunk', 'mattress', 'beds', 'frame', 'cocker', 'trundle', 'furniture', 'twin']"
111,110,16,110_items_ebay_vendors_search,"['items', 'ebay', 'vendors', 'search', 'scroll', 'hercules', 'page', '190', 'prices', 'deals']"
112,111,15,111_clock_clocks_wall_views,"['clock', 'clocks', 'wall', 'views', 'lux', 'amount', 'movement', 'dial', 'mahogany', 'distressed']"
113,112,14,112_cm_size_model_wears,"['cm', 'size', 'model', 'wears', 'waist', 'hbtv', 'fit', 'hips', 'dress', 'measurements']"
114,113,14,113_ringtones_ringtone_phone_iphone,"['ringtones', 'ringtone', 'phone', 'iphone', 'mobile', 'mosquito', 'm4r', 'download', 'mp3', 'android']"
115,114,14,114_oz_wicked_witch_paddington,"['oz', 'wicked', 'witch', 'paddington', 'dorothy', 'wizard', 'cubism', 'maker', 'coffee', 'west']"
116,115,13,115_sweater_knit_ribbed_jumper,"['sweater', 'knit', 'ribbed', 'jumper', 'halvorsens', 'halvorsen', 'knitwear', 'lambswool', 'ymc', 'colorado']"
117,116,13,116_fluctuations_currencies_subject_metal,"['fluctuations', 'currencies', 'subject', 'metal', 'prices', 'change', 'based', 'gold', 'pendantprices', 'pendant']"
118,117,13,117_dating_his_muslim_crack,"['dating', 'his', 'muslim', 'crack', 'stringer', 'or', 'squerciati', 'flueger', 'removals', 'krita']"
119,118,12,118_ring_rings_stacking_clogau,"['ring', 'rings', 'stacking', 'clogau', 'affinity', 'carbide', 'welsh', 'heart', 'silver', 'gold']"
120,119,12,119_gift_gifts_corporate_gifting,"['gift', 'gifts', 'corporate', 'gifting', '50', 'range', 'flowers', 'callan', 'customers', 'everything']"
121,120,12,120_hawaii_hawaiian_kauai_maui,"['hawaii', 'hawaiian', 'kauai', 'maui', 'teatowels', 'tshirt', 'cultivatehawaii', 'islands', 'hanalei', 'tropical']"
122,121,12,121_mirror_looking_mirrors_im,"['mirror', 'looking', 'mirrors', 'im', 'sex', 'women', 'woman', 'wall', 'xxx', 'mature']"
123,122,12,122_promotion_shoes_boots_sandals,"['promotion', 'shoes', 'boots', 'sandals', 'leather', 'womens', 'silber', 'nbspcombination', 'mens', 'diesel']"
124,123,11,123_dividend_pirates_evaluate_ekin,"['dividend', 'pirates', 'evaluate', 'ekin', 'caribbean', 'payout', 'pirate', 'distribution', 'maroon', 'maritime']"
125,124,11,124_exbranded_jumpsuit_labels_wash,"['exbranded', 'jumpsuit', 'labels', 'wash', 'frill', 'pockets', 'approx', 'leg', 'cut', 'key']"
126,125,11,125_tickling_tickled_tickle_yoheight,"['tickling', 'tickled', 'tickle', 'yoheight', 'yo', '170', 'feet', 'name', 'her', 'cum']"
127,126,11,126_lovecrafts_peculiar_tales_read,"['lovecrafts', 'peculiar', 'tales', 'read', 'restaurant', 'lovecraft', 'ls', 'their', 'peregrines', 'it']"
128,127,11,127_dog_vitamin_birthday_market,"['dog', 'vitamin', 'birthday', 'market', 'event', 'ingredients', 'burlesque', 'gigsalad', 'your', 'care']"
129,128,10,128_funeral_carmichael_news_cremation,"['funeral', 'carmichael', 'news', 'cremation', 'incense', 'loved', 'memorial', 'jali', 'sheesham', 'holder']"
